Year,Territorio,Comarca,Municipio,Units,GeoCode,Value
2014,,,ES01013,PT,ES01013,30.9
2015,,,ES01013,PT,ES01013,25.8
2016,,,ES01013,PT,ES01013,27.3
2017,,,ES01013,PT,ES01013,28.2
2018,,,ES01013,PT,ES01013,27.5
2019,,,ES01013,PT,ES01013,26.6
2020,,,ES01013,PT,ES01013,26.7
2014,,,ES01014,PT,ES01014,4.1
2015,,,ES01014,PT,ES01014,6.0
2016,,,ES01014,PT,ES01014,4.9
2017,,,ES01014,PT,ES01014,4.0
2018,,,ES01014,PT,ES01014,4.4
2019,,,ES01014,PT,ES01014,3.9
2020,,,ES01014,PT,ES01014,4.4
2014,,,ES01016,PT,ES01016,7.5
2015,,,ES01016,PT,ES01016,7.8
2016,,,ES01016,PT,ES01016,7.6
2017,,,ES01016,PT,ES01016,7.5
2018,,,ES01016,PT,ES01016,7.4
2019,,,ES01016,PT,ES01016,7.0
2020,,,ES01016,PT,ES01016,5.6
2014,,,ES01017,PT,ES01017,11.5
2015,,,ES01017,PT,ES01017,12.9
2016,,,ES01017,PT,ES01017,13.1
2017,,,ES01017,PT,ES01017,11.3
2018,,,ES01017,PT,ES01017,12.6
2019,,,ES01017,PT,ES01017,11.3
2020,,,ES01017,PT,ES01017,9.7
2014,,,ES01018,PT,ES01018,4.4
2015,,,ES01018,PT,ES01018,2.7
2016,,,ES01018,PT,ES01018,2.9
2017,,,ES01018,PT,ES01018,3.4
2018,,,ES01018,PT,ES01018,3.5
2019,,,ES01018,PT,ES01018,2.8
2020,,,ES01018,PT,ES01018,3.2
2014,,,ES01019,PT,ES01019,45.8
2015,,,ES01019,PT,ES01019,59.0
2016,,,ES01019,PT,ES01019,60.7
2017,,,ES01019,PT,ES01019,59.9
2018,,,ES01019,PT,ES01019,63.8
2019,,,ES01019,PT,ES01019,60.2
2020,,,ES01019,PT,ES01019,58.9
2014,,ES0102,,PT,ES0102,0.5
2015,,ES0102,,PT,ES0102,0.6
2016,,ES0102,,PT,ES0102,0.5
2017,,ES0102,,PT,ES0102,0.5
2018,,ES0102,,PT,ES0102,0.5
2019,,ES0102,,PT,ES0102,0.4
2020,,ES0102,,PT,ES0102,0.4
2014,,,ES01020,PT,ES01020,41.3
2015,,,ES01020,PT,ES01020,29.5
2016,,,ES01020,PT,ES01020,32.8
2017,,,ES01020,PT,ES01020,33.0
2018,,,ES01020,PT,ES01020,37.3
2019,,,ES01020,PT,ES01020,35.4
2020,,,ES01020,PT,ES01020,33.3
2014,,,ES01021,PT,ES01021,17.0
2015,,,ES01021,PT,ES01021,25.6
2016,,,ES01021,PT,ES01021,20.2
2017,,,ES01021,PT,ES01021,17.3
2018,,,ES01021,PT,ES01021,17.3
2019,,,ES01021,PT,ES01021,18.1
2020,,,ES01021,PT,ES01021,18.9
2014,,,ES01022,PT,ES01022,9.8
2015,,,ES01022,PT,ES01022,13.3
2016,,,ES01022,PT,ES01022,13.8
2017,,,ES01022,PT,ES01022,12.6
2018,,,ES01022,PT,ES01022,14.1
2019,,,ES01022,PT,ES01022,12.5
2020,,,ES01022,PT,ES01022,12.3
2014,,,ES01023,PT,ES01023,25.5
2015,,,ES01023,PT,ES01023,33.6
2016,,,ES01023,PT,ES01023,39.7
2017,,,ES01023,PT,ES01023,43.1
2018,,,ES01023,PT,ES01023,50.6
2019,,,ES01023,PT,ES01023,48.9
2020,,,ES01023,PT,ES01023,53.4
2014,,,ES01027,PT,ES01027,35.9
2015,,,ES01027,PT,ES01027,44.1
2016,,,ES01027,PT,ES01027,37.2
2017,,,ES01027,PT,ES01027,34.5
2018,,,ES01027,PT,ES01027,33.5
2019,,,ES01027,PT,ES01027,36.5
2020,,,ES01027,PT,ES01027,35.3
2014,,,ES01028,PT,ES01028,8.2
2015,,,ES01028,PT,ES01028,10.8
2016,,,ES01028,PT,ES01028,8.9
2017,,,ES01028,PT,ES01028,8.6
2018,,,ES01028,PT,ES01028,9.8
2019,,,ES01028,PT,ES01028,8.2
2020,,,ES01028,PT,ES01028,6.8
2014,,ES0103,,PT,ES0103,12.0
2015,,ES0103,,PT,ES0103,12.2
2016,,ES0103,,PT,ES0103,12.6
2017,,ES0103,,PT,ES0103,12.0
2018,,ES0103,,PT,ES0103,12.4
2019,,ES0103,,PT,ES0103,11.4
2020,,ES0103,,PT,ES0103,10.0
2014,,,ES01030,PT,ES01030,18.9
2015,,,ES01030,PT,ES01030,24.0
2016,,,ES01030,PT,ES01030,21.5
2017,,,ES01030,PT,ES01030,17.9
2018,,,ES01030,PT,ES01030,22.0
2019,,,ES01030,PT,ES01030,18.9
2020,,,ES01030,PT,ES01030,22.1
2014,,,ES01031,PT,ES01031,8.3
2015,,,ES01031,PT,ES01031,9.3
2016,,,ES01031,PT,ES01031,10.4
2017,,,ES01031,PT,ES01031,9.8
2018,,,ES01031,PT,ES01031,11.2
2019,,,ES01031,PT,ES01031,9.0
2020,,,ES01031,PT,ES01031,8.6
2014,,,ES01032,PT,ES01032,13.0
