Year,Territorio,Comarca,Municipio,Units,GeoCode,Value
2011,,,ES01055,PT,ES01055,0.04
2016,,,ES01055,PT,ES01055,0.3
2014,,,ES01055,PT,ES01055,0.08
2018,,,ES01055,PT,ES01055,0.3
2019,,,ES01055,PT,ES01055,0.3
2020,,,ES01055,PT,ES01055,0.35
2012,,,ES01055,PT,ES01055,0.04
2015,,,ES01055,PT,ES01055,0.09
2013,,,ES01055,PT,ES01055,0.05
2021,,,ES01055,PT,ES01055,0.29
2019,,,ES48080,PT,ES48080,0.05
2013,,,ES48080,PT,ES48080,0.2
2021,,,ES48080,PT,ES48080,0.0
2011,,,ES48080,PT,ES48080,0.12
2017,,,ES48080,PT,ES48080,0.07
2015,,,ES48080,PT,ES48080,0.07
2010,,,ES48080,PT,ES48080,0.12
2012,,,ES48080,PT,ES48080,0.19
2014,,,ES48080,PT,ES48080,0.07
2016,,,ES48080,PT,ES48080,0.07
2018,,,ES48080,PT,ES48080,0.04
2020,,,ES48080,PT,ES48080,0.05
2017,,,ES20075,PT,ES20075,0.0
2020,,,ES20075,PT,ES20075,0.06
2012,,,ES20075,PT,ES20075,0.0
2013,,,ES20075,PT,ES20075,0.0
2021,,,ES20075,PT,ES20075,0.06
2016,,,ES20075,PT,ES20075,0.0
2010,,,ES20075,PT,ES20075,0.0
2011,,,ES20075,PT,ES20075,0.0
2015,,,ES20075,PT,ES20075,0.0
2014,,,ES20075,PT,ES20075,0.0
2019,,,ES20075,PT,ES20075,0.06
2018,,,ES20075,PT,ES20075,0.0
2010,,,ES01057,PT,ES01057,0.29
2019,,,ES01057,PT,ES01057,3.53
2020,,,ES01057,PT,ES01057,19.35
2016,,,ES01057,PT,ES01057,2.49
2014,,,ES01057,PT,ES01057,2.29
2017,,,ES01057,PT,ES01057,2.49
2018,,,ES01057,PT,ES01057,3.15
2013,,,ES01057,PT,ES01057,0.92
2011,,,ES01057,PT,ES01057,0.41
2021,,,ES01057,PT,ES01057,8.44
2015,,,ES01057,PT,ES01057,2.94
2012,,,ES01057,PT,ES01057,0.68
2012,,,ES01059,PT,ES01059,0.25
2010,,,ES01059,PT,ES01059,0.27
2017,,,ES01059,PT,ES01059,0.64
2016,,,ES01059,PT,ES01059,0.65
2019,,,ES01059,PT,ES01059,0.96
2014,,,ES01059,PT,ES01059,0.63
2018,,,ES01059,PT,ES01059,0.73
2011,,,ES01059,PT,ES01059,0.27
2021,,,ES01059,PT,ES01059,2.45
2015,,,ES01059,PT,ES01059,0.65
2013,,,ES01059,PT,ES01059,0.46
2020,,,ES01059,PT,ES01059,0.78
2012,,,ES01060,PT,ES01060,0.01
2020,,,ES01060,PT,ES01060,1.39
2013,,,ES01060,PT,ES01060,0.23
2016,,,ES01060,PT,ES01060,0.29
2011,,,ES01060,PT,ES01060,0.0
2010,,,ES01060,PT,ES01060,0.0
2014,,,ES01060,PT,ES01060,0.19
2017,,,ES01060,PT,ES01060,0.29
2018,,,ES01060,PT,ES01060,0.64
2021,,,ES01060,PT,ES01060,0.91
2015,,,ES01060,PT,ES01060,0.28
2019,,,ES01060,PT,ES01060,0.89
2019,,,ES48095,PT,ES48095,0.0
2015,,,ES48095,PT,ES48095,0.0
2017,,,ES48095,PT,ES48095,0.0
2013,,,ES48095,PT,ES48095,0.0
2011,,,ES48095,PT,ES48095,0.0
2021,,,ES48095,PT,ES48095,0.0
2014,,,ES48095,PT,ES48095,0.0
2012,,,ES48095,PT,ES48095,0.0
2010,,,ES48095,PT,ES48095,0.0
2016,,,ES48095,PT,ES48095,0.0
2020,,,ES48095,PT,ES48095,0.0
2018,,,ES48095,PT,ES48095,0.0
2021,,,ES20078,PT,ES20078,0.06
2016,,,ES20078,PT,ES20078,0.0
2013,,,ES20078,PT,ES20078,0.0
2017,,,ES20078,PT,ES20078,0.0
2012,,,ES20078,PT,ES20078,0.0
2020,,,ES20078,PT,ES20078,0.01
2011,,,ES20078,PT,ES20078,0.0
2010,,,ES20078,PT,ES20078,0.0
2015,,,ES20078,PT,ES20078,0.0
2014,,,ES20078,PT,ES20078,0.0
2019,,,ES20078,PT,ES20078,0.01
2018,,,ES20078,PT,ES20078,0.0
2012,,,ES01061,PT,ES01061,0.0
2015,,,ES01061,PT,ES01061,0.22
2010,,,ES01061,PT,ES01061,0.0
2019,,,ES01061,PT,ES01061,0.58
2020,,,ES01061,PT,ES01061,1.01
2014,,,ES01061,PT,ES01061,0.0
2018,,,ES01061,PT,ES01061,0.0
2021,,,ES01061,PT,ES01061,0.92
2017,,,ES01061,PT,ES01061,0.2
2011,,,ES01061,PT,ES01061,0.0
2016,,,ES01061,PT,ES01061,0.2
2013,,,ES01061,PT,ES01061,0.0
2021,,,ES48096,PT,ES48096,0.09
2016,,,ES48096,PT,ES48096,0.11
2018,,,ES48096,PT,ES48096,0.12
2014,,,ES48096,PT,ES48096,0.09
2013,,,ES48096,PT,ES48096,0.0
2011,,,ES48096,PT,ES48096,0.0
2017,,,ES48096,PT,ES48096,0.12
2015,,,ES48096,PT,ES48096,0.12
2010,,,ES48096,PT,ES48096,0.0
2019,,,ES48096,PT,ES48096,0.11
2012,,,ES48096,PT,ES48096,0.0
2020,,,ES48096,PT,ES48096,0.09
2013,,,ES01062,PT,ES01062,0.55
2020,,,ES01062,PT,ES01062,0.0
2012,,,ES01062,PT,ES01062,0.55
2011,,,ES01062,PT,ES01062,0.55
2017,,,ES01062,PT,ES01062,0.0
2018,,,ES01062,PT,ES01062,0.0
2016,,,ES01062,PT,ES01062,0.0
2010,,,ES01062,PT,ES01062,0.56
2014,,,ES01062,PT,ES01062,0.43
2021,,,ES01062,PT,ES01062,0.0
2015,,,ES01062,PT,ES01062,0.44
2019,,,ES01062,PT,ES01062,0.0
2018,,,ES48905,PT,ES48905,1.64
2016,,,ES48905,PT,ES48905,1.46
2020,,,ES48905,PT,ES48905,1.76
2017,,,ES48905,PT,ES48905,1.93
2011,,,ES48905,PT,ES48905,0.22
2021,,,ES48905,PT,ES48905,1.75
2019,,,ES48905,PT,ES48905,1.7
2015,,,ES48905,PT,ES48905,1.53
2013,,,ES48905,PT,ES48905,0.75
2014,,,ES48905,PT,ES48905,0.47
2012,,,ES48905,PT,ES48905,0.83
2010,,,ES48905,PT,ES48905,0.11
2019,,,ES48097,PT,ES48097,0.0
2010,,,ES48097,PT,ES48097,0.0
2015,,,ES48097,PT,ES48097,0.0
2012,,,ES48097,PT,ES48097,0.0
2011,,,ES48097,PT,ES48097,0.0
2016,,,ES48097,PT,ES48097,0.0
2020,,,ES48097,PT,ES48097,0.0
2013,,,ES48097,PT,ES48097,0.0
2018,,,ES48097,PT,ES48097,0.0
2021,,,ES48097,PT,ES48097,0.0
2014,,,ES48097,PT,ES48097,0.0
2017,,,ES48097,PT,ES48097,0.0
2020,,,ES20079,PT,ES20079,2.11
2013,,,ES20079,PT,ES20079,0.46
2017,,,ES20079,PT,ES20079,0.75
2012,,,ES20079,PT,ES20079,0.46
2021,,,ES20079,PT,ES20079,2.04
2016,,,ES20079,PT,ES20079,0.75
2011,,,ES20079,PT,ES20079,0.46
2010,,,ES20079,PT,ES20079,0.13
2015,,,ES20079,PT,ES20079,0.73
2014,,,ES20079,PT,ES20079,0.73
2019,,,ES20079,PT,ES20079,1.15
2018,,,ES20079,PT,ES20079,0.82
2017,,,ES48024,PT,ES48024,0.36
2013,,,ES48024,PT,ES48024,0.19
2011,,,ES48024,PT,ES48024,0.21
2021,,,ES48024,PT,ES48024,1.23
2019,,,ES48024,PT,ES48024,0.3
2010,,,ES48024,PT,ES48024,0.09
2012,,,ES48024,PT,ES48024,0.19
2014,,,ES48024,PT,ES48024,0.17
2016,,,ES48024,PT,ES48024,0.27
2018,,,ES48024,PT,ES48024,0.22
2020,,,ES48024,PT,ES48024,0.6
2015,,,ES48024,PT,ES48024,0.27
2019,,,ES48025,PT,ES48025,24.32
2011,,,ES48025,PT,ES48025,16.5
2017,,,ES48025,PT,ES48025,20.82
2015,,,ES48025,PT,ES48025,18.95
2010,,,ES48025,PT,ES48025,16.39
2012,,,ES48025,PT,ES48025,17.0
2014,,,ES48025,PT,ES48025,18.77
2016,,,ES48025,PT,ES48025,18.84
2018,,,ES48025,PT,ES48025,21.78
2020,,,ES48025,PT,ES48025,22.42
2013,,,ES48025,PT,ES48025,18.54
2021,,,ES48025,PT,ES48025,22.58
2013,,,ES20025,PT,ES20025,0.35
2017,,,ES20025,PT,ES20025,0.24
2021,,,ES20025,PT,ES20025,0.24
2011,,,ES20025,PT,ES20025,0.11
2015,,,ES20025,PT,ES20025,0.34
2014,,,ES20025,PT,ES20025,0.39
2010,,,ES20025,PT,ES20025,0.11
2016,,,ES20025,PT,ES20025,0.39
2012,,,ES20025,PT,ES20025,0.11
2018,,,ES20025,PT,ES20025,0.24
2019,,,ES20025,PT,ES20025,0.24
2020,,,ES20025,PT,ES20025,0.24
2018,,,ES20026,PT,ES20026,1.7
2019,,,ES20026,PT,ES20026,1.98
2020,,,ES20026,PT,ES20026,2.56
2021,,,ES20026,PT,ES20026,2.83
2017,,,ES20026,PT,ES20026,1.7
2013,,,ES20026,PT,ES20026,0.0
2010,,,ES20026,PT,ES20026,0.0
2011,,,ES20026,PT,ES20026,0.0
2012,,,ES20026,PT,ES20026,0.0
2014,,,ES20026,PT,ES20026,0.17
2015,,,ES20026,PT,ES20026,0.17
2016,,,ES20026,PT,ES20026,0.9
2010,,,ES20027,PT,ES20027,2.38
2011,,,ES20027,PT,ES20027,2.49
2012,,,ES20027,PT,ES20027,2.49
2014,,,ES20027,PT,ES20027,2.15
2015,,,ES20027,PT,ES20027,2.14
2016,,,ES20027,PT,ES20027,2.14
2018,,,ES20027,PT,ES20027,1.95
2019,,,ES20027,PT,ES20027,2.25
2020,,,ES20027,PT,ES20027,2.6
2021,,,ES20027,PT,ES20027,3.22
2013,,,ES20027,PT,ES20027,2.47
2017,,,ES20027,PT,ES20027,1.58
2014,,,ES48913,PT,ES48913,0.0
2010,,,ES48913,PT,ES48913,0.0
2012,,,ES48913,PT,ES48913,0.0
2020,,,ES48913,PT,ES48913,0.16
2021,,,ES48913,PT,ES48913,0.16
2018,,,ES48913,PT,ES48913,0.06
2011,,,ES48913,PT,ES48913,0.0
2013,,,ES48913,PT,ES48913,0.0
2015,,,ES48913,PT,ES48913,0.0
2016,,,ES48913,PT,ES48913,0.0
2017,,,ES48913,PT,ES48913,0.0
2019,,,ES48913,PT,ES48913,0.16
2015,,,ES01018,PT,ES01018,2.37
2016,,,ES01018,PT,ES01018,1.96
2019,,,ES01018,PT,ES01018,2.51
2021,,,ES01018,PT,ES01018,3.06
2020,,,ES01018,PT,ES01018,2.67
2010,,,ES01018,PT,ES01018,0.95
2011,,,ES01018,PT,ES01018,1.08
2017,,,ES01018,PT,ES01018,2.27
2014,,,ES01018,PT,ES01018,2.62
2018,,,ES01018,PT,ES01018,2.05
2013,,,ES01018,PT,ES01018,1.98
2012,,,ES01018,PT,ES01018,2.0
2021,,,ES48915,PT,ES48915,20.18
2019,,,ES48915,PT,ES48915,20.18
2020,,,ES48915,PT,ES48915,20.18
2010,,,ES20028,PT,ES20028,0.0
2011,,,ES20028,PT,ES20028,0.0
2012,,,ES20028,PT,ES20028,0.0
2014,,,ES20028,PT,ES20028,0.0
2015,,,ES20028,PT,ES20028,0.04
2016,,,ES20028,PT,ES20028,0.12
2018,,,ES20028,PT,ES20028,0.12
2019,,,ES20028,PT,ES20028,0.17
2020,,,ES20028,PT,ES20028,0.16
2013,,,ES20028,PT,ES20028,0.0
2021,,,ES20028,PT,ES20028,1.03
2017,,,ES20028,PT,ES20028,0.13
2012,,,ES01063,PT,ES01063,1.09
2016,,,ES01063,PT,ES01063,0.6
2021,,,ES01063,PT,ES01063,0.83
2019,,,ES01063,PT,ES01063,0.8
2015,,,ES01063,PT,ES01063,0.53
2020,,,ES01063,PT,ES01063,0.81
2011,,,ES01063,PT,ES01063,0.06
2010,,,ES01063,PT,ES01063,0.06
2013,,,ES01063,PT,ES01063,1.09
2014,,,ES01063,PT,ES01063,0.53
2018,,,ES01063,PT,ES01063,0.76
2017,,,ES01063,PT,ES01063,0.75
2017,,,ES20081,PT,ES20081,0.42
2021,,,ES20081,PT,ES20081,0.42
2012,,,ES20081,PT,ES20081,0.42
2020,,,ES20081,PT,ES20081,0.42
2013,,,ES20081,PT,ES20081,0.42
2016,,,ES20081,PT,ES20081,0.42
2011,,,ES20081,PT,ES20081,0.41
2010,,,ES20081,PT,ES20081,0.37
2015,,,ES20081,PT,ES20081,0.42
2014,,,ES20081,PT,ES20081,0.42
2019,,,ES20081,PT,ES20081,0.42
2018,,,ES20081,PT,ES20081,0.87
2013,,,ES20080,PT,ES20080,1.08
2017,,,ES20080,PT,ES20080,1.02
2016,,,ES20080,PT,ES20080,5.79
2021,,,ES20080,PT,ES20080,2.16
2012,,,ES20080,PT,ES20080,1.08
2020,,,ES20080,PT,ES20080,1.02
2011,,,ES20080,PT,ES20080,0.94
2010,,,ES20080,PT,ES20080,0.94
2015,,,ES20080,PT,ES20080,1.08
2014,,,ES20080,PT,ES20080,1.08
2019,,,ES20080,PT,ES20080,1.02
2018,,,ES20080,PT,ES20080,1.76
2020,,ES0101,,PT,ES0101,3.7
2012,,ES0101,,PT,ES0101,0.31
2017,,ES0101,,PT,ES0101,2.78
2010,,ES0101,,PT,ES0101,0.26
2014,,ES0101,,PT,ES0101,0.81
2016,,ES0101,,PT,ES0101,1.03
2013,,ES0101,,PT,ES0101,0.74
2015,,ES0101,,PT,ES0101,0.89
2019,,ES0101,,PT,ES0101,2.35
2011,,ES0101,,PT,ES0101,0.26
2018,,ES0101,,PT,ES0101,2.03
2021,,ES0101,,PT,ES0101,3.94
2017,,ES0104,,PT,ES0104,2.0
2014,,ES0104,,PT,ES0104,1.64
2021,,ES0104,,PT,ES0104,4.32
2018,,ES0104,,PT,ES0104,2.87
2015,,ES0104,,PT,ES0104,1.82
2013,,ES0104,,PT,ES0104,2.17
2011,,ES0104,,PT,ES0104,0.84
2010,,ES0104,,PT,ES0104,0.74
2019,,ES0104,,PT,ES0104,3.5
2012,,ES0104,,PT,ES0104,2.47
2020,,ES0104,,PT,ES0104,7.97
2016,,ES0104,,PT,ES0104,1.98
2010,,ES0106,,PT,ES0106,0.44
2021,,ES0106,,PT,ES0106,0.59
2018,,ES0106,,PT,ES0106,0.52
2013,,ES0106,,PT,ES0106,0.53
2012,,ES0106,,PT,ES0106,0.53
2016,,ES0106,,PT,ES0106,0.53
2020,,ES0106,,PT,ES0106,0.64
2015,,ES0106,,PT,ES0106,0.47
2011,,ES0106,,PT,ES0106,0.64
2014,,ES0106,,PT,ES0106,0.47
2019,,ES0106,,PT,ES0106,0.62
2017,,ES0106,,PT,ES0106,0.52
2015,,ES0102,,PT,ES0102,0.84
2021,,ES0102,,PT,ES0102,1.78
2016,,ES0102,,PT,ES0102,0.95
2020,,ES0102,,PT,ES0102,1.36
2014,,ES0102,,PT,ES0102,0.88
2017,,ES0102,,PT,ES0102,0.97
2018,,ES0102,,PT,ES0102,1.14
2019,,ES0102,,PT,ES0102,1.2
2011,,ES0102,,PT,ES0102,0.7
2012,,ES0102,,PT,ES0102,0.65
2010,,ES0102,,PT,ES0102,0.73
2013,,ES0102,,PT,ES0102,0.75
2012,,ES0103,,PT,ES0103,1.97
2017,,ES0103,,PT,ES0103,3.39
2018,,ES0103,,PT,ES0103,3.5
2011,,ES0103,,PT,ES0103,1.73
2019,,ES0103,,PT,ES0103,3.88
2021,,ES0103,,PT,ES0103,6.03
2013,,ES0103,,PT,ES0103,2.09
2014,,ES0103,,PT,ES0103,2.1
2016,,ES0103,,PT,ES0103,1.73
2015,,ES0103,,PT,ES0103,1.66
2010,,ES0103,,PT,ES0103,1.32
2020,,ES0103,,PT,ES0103,5.37
2015,,ES4801,,PT,ES4801,3.74
2014,,ES4801,,PT,ES4801,3.56
2018,,ES4801,,PT,ES4801,4.52
2017,,ES4801,,PT,ES4801,4.44
2016,,ES4801,,PT,ES4801,3.77
2021,,ES4801,,PT,ES4801,5.82
2012,,ES4801,,PT,ES4801,4.32
2010,,ES4801,,PT,ES4801,4.04
2011,,ES4801,,PT,ES4801,4.4
2019,,ES4801,,PT,ES4801,5.02
2020,,ES4801,,PT,ES4801,5.13
2013,,ES4801,,PT,ES4801,4.73
2017,,ES2001,,PT,ES2001,5.15
2018,,ES2001,,PT,ES2001,5.62
2019,,ES2001,,PT,ES2001,11.3
2011,,ES2001,,PT,ES2001,0.04
2020,,ES2001,,PT,ES2001,11.06
2021,,ES2001,,PT,ES2001,11.38
2012,,ES2001,,PT,ES2001,0.04
2010,,ES2001,,PT,ES2001,0.02
2013,,ES2001,,PT,ES2001,0.36
2016,,ES2001,,PT,ES2001,0.45
2015,,ES2001,,PT,ES2001,0.42
2014,,ES2001,,PT,ES2001,0.43
2014,,ES4802,,PT,ES4802,0.08
2016,,ES4802,,PT,ES4802,0.53
2021,,ES4802,,PT,ES4802,1.17
2020,,ES4802,,PT,ES4802,1.1
2011,,ES4802,,PT,ES4802,0.06
2017,,ES4802,,PT,ES4802,0.56
2019,,ES4802,,PT,ES4802,0.91
2012,,ES4802,,PT,ES4802,0.12
2018,,ES4802,,PT,ES4802,0.65
2010,,ES4802,,PT,ES4802,0.04
2015,,ES4802,,PT,ES4802,0.44
2013,,ES4802,,PT,ES4802,0.1
2011,,ES2002,,PT,ES2002,1.59
2014,,ES2002,,PT,ES2002,1.32
2012,,ES2002,,PT,ES2002,1.6
2019,,ES2002,,PT,ES2002,3.63
2013,,ES2002,,PT,ES2002,1.31
2018,,ES2002,,PT,ES2002,1.77
2021,,ES2002,,PT,ES2002,3.66
2017,,ES2002,,PT,ES2002,1.73
2016,,ES2002,,PT,ES2002,2.43
2015,,ES2002,,PT,ES2002,2.03
2010,,ES2002,,PT,ES2002,1.56
2020,,ES2002,,PT,ES2002,3.02
2019,,ES2003,,PT,ES2003,3.24
2014,,ES2003,,PT,ES2003,2.17
2012,,ES2003,,PT,ES2003,1.34
2015,,ES2003,,PT,ES2003,2.31
2011,,ES2003,,PT,ES2003,1.32
2020,,ES2003,,PT,ES2003,3.14
2016,,ES2003,,PT,ES2003,2.29
2013,,ES2003,,PT,ES2003,2.04
2017,,ES2003,,PT,ES2003,2.23
2018,,ES2003,,PT,ES2003,2.66
2021,,ES2003,,PT,ES2003,3.4
2010,,ES2003,,PT,ES2003,1.37
2017,,ES2004,,PT,ES2004,1.46
2021,,ES2004,,PT,ES2004,2.73
2011,,ES2004,,PT,ES2004,1.04
2019,,ES2004,,PT,ES2004,1.77
2015,,ES2004,,PT,ES2004,1.24
2016,,ES2004,,PT,ES2004,1.29
2010,,ES2004,,PT,ES2004,0.96
2012,,ES2004,,PT,ES2004,1.03
2018,,ES2004,,PT,ES2004,1.61
2020,,ES2004,,PT,ES2004,1.92
2013,,ES2004,,PT,ES2004,1.06
2014,,ES2004,,PT,ES2004,1.14
2012,,ES4803,,PT,ES4803,0.41
2010,,ES4803,,PT,ES4803,0.43
2013,,ES4803,,PT,ES4803,0.41
2019,,ES4803,,PT,ES4803,1.28
2016,,ES4803,,PT,ES4803,0.36
2015,,ES4803,,PT,ES4803,0.23
2017,,ES4803,,PT,ES4803,0.48
2018,,ES4803,,PT,ES4803,0.54
2021,,ES4803,,PT,ES4803,2.77
2014,,ES4803,,PT,ES4803,0.22
2020,,ES4803,,PT,ES4803,1.65
2011,,ES4803,,PT,ES4803,0.48
2012,,ES4804,,PT,ES4804,0.76
2019,,ES4804,,PT,ES4804,0.65
2011,,ES4804,,PT,ES4804,0.79
2014,,ES4804,,PT,ES4804,0.61
2015,,ES4804,,PT,ES4804,0.61
2010,,ES4804,,PT,ES4804,0.65
2017,,ES4804,,PT,ES4804,0.61
2013,,ES4804,,PT,ES4804,0.78
2021,,ES4804,,PT,ES4804,0.74
2020,,ES4804,,PT,ES4804,0.62
2016,,ES4804,,PT,ES4804,0.59
2018,,ES4804,,PT,ES4804,0.6
2011,,ES4805,,PT,ES4805,1.36
2016,,ES4805,,PT,ES4805,1.37
2019,,ES4805,,PT,ES4805,2.22
2017,,ES4805,,PT,ES4805,1.44
2015,,ES4805,,PT,ES4805,1.36
2013,,ES4805,,PT,ES4805,1.63
2010,,ES4805,,PT,ES4805,1.3
2020,,ES4805,,PT,ES4805,2.9
2018,,ES4805,,PT,ES4805,1.46
2012,,ES4805,,PT,ES4805,1.57
2021,,ES4805,,PT,ES4805,3.12
2014,,ES4805,,PT,ES4805,1.34
2013,,ES2005,,PT,ES2005,0.57
2010,,ES2005,,PT,ES2005,0.33
2014,,ES2005,,PT,ES2005,0.77
2015,,ES2005,,PT,ES2005,0.8
2021,,ES2005,,PT,ES2005,1.61
2020,,ES2005,,PT,ES2005,1.57
2018,,ES2005,,PT,ES2005,0.96
2012,,ES2005,,PT,ES2005,0.55
2011,,ES2005,,PT,ES2005,0.41
2017,,ES2005,,PT,ES2005,0.91
2016,,ES2005,,PT,ES2005,0.95
2019,,ES2005,,PT,ES2005,1.39
2011,,ES0105,,PT,ES0105,0.49
2019,,ES0105,,PT,ES0105,2.47
2013,,ES0105,,PT,ES0105,1.22
2018,,ES0105,,PT,ES0105,1.69
2012,,ES0105,,PT,ES0105,1.04
2020,,ES0105,,PT,ES0105,2.85
2021,,ES0105,,PT,ES0105,3.54
2015,,ES0105,,PT,ES0105,1.14
2014,,ES0105,,PT,ES0105,1.25
2016,,ES0105,,PT,ES0105,1.03
2010,,ES0105,,PT,ES0105,0.46
2017,,ES0105,,PT,ES0105,1.76
2020,,ES4806,,PT,ES4806,2.48
2012,,ES4806,,PT,ES4806,0.31
2015,,ES4806,,PT,ES4806,0.35
2010,,ES4806,,PT,ES4806,0.15
2018,,ES4806,,PT,ES4806,0.28
2014,,ES4806,,PT,ES4806,0.28
2021,,ES4806,,PT,ES4806,2.45
2016,,ES4806,,PT,ES4806,0.32
2013,,ES4806,,PT,ES4806,0.35
2011,,ES4806,,PT,ES4806,0.27
2017,,ES4806,,PT,ES4806,0.28
2019,,ES4806,,PT,ES4806,1.9
2015,,ES4807,,PT,ES4807,0.49
2012,,ES4807,,PT,ES4807,0.5
2016,,ES4807,,PT,ES4807,0.73
2013,,ES4807,,PT,ES4807,0.51
2010,,ES4807,,PT,ES4807,0.39
2018,,ES4807,,PT,ES4807,1.11
2020,,ES4807,,PT,ES4807,2.15
2021,,ES4807,,PT,ES4807,2.23
2019,,ES4807,,PT,ES4807,1.29
2014,,ES4807,,PT,ES4807,0.44
2017,,ES4807,,PT,ES4807,0.76
2011,,ES4807,,PT,ES4807,0.51
2010,,ES2006,,PT,ES2006,0.6
2013,,ES2006,,PT,ES2006,0.68
2017,,ES2006,,PT,ES2006,0.78
2012,,ES2006,,PT,ES2006,0.66
2021,,ES2006,,PT,ES2006,1.95
2014,,ES2006,,PT,ES2006,0.68
2020,,ES2006,,PT,ES2006,1.71
2015,,ES2006,,PT,ES2006,0.59
2019,,ES2006,,PT,ES2006,1.37
2018,,ES2006,,PT,ES2006,0.87
2011,,ES2006,,PT,ES2006,0.64
2016,,ES2006,,PT,ES2006,0.63
2011,,ES2007,,PT,ES2007,0.87
2017,,ES2007,,PT,ES2007,0.95
2019,,ES2007,,PT,ES2007,1.41
2013,,ES2007,,PT,ES2007,0.82
2020,,ES2007,,PT,ES2007,1.55
2021,,ES2007,,PT,ES2007,2.56
2016,,ES2007,,PT,ES2007,1.03
2015,,ES2007,,PT,ES2007,0.99
2012,,ES2007,,PT,ES2007,0.82
2010,,ES2007,,PT,ES2007,0.81
2018,,ES2007,,PT,ES2007,1.18
2014,,ES2007,,PT,ES2007,0.83
2020,ES211,,,PT,ES211,3.16
2014,ES211,,,PT,ES211,1.15
2015,ES211,,,PT,ES211,1.12
2016,ES211,,,PT,ES211,1.22
2012,ES211,,,PT,ES211,1.12
2017,ES211,,,PT,ES211,1.85
2013,ES211,,,PT,ES211,1.21
2021,ES211,,,PT,ES211,3.28
2010,ES211,,,PT,ES211,0.66
2011,ES211,,,PT,ES211,0.74
2018,ES211,,,PT,ES211,1.92
2019,ES211,,,PT,ES211,2.26
2016,ES213,,,PT,ES213,1.05
2013,ES213,,,PT,ES213,1.14
2012,ES213,,,PT,ES213,1.08
2019,ES213,,,PT,ES213,1.64
2017,ES213,,,PT,ES213,1.14
2021,ES213,,,PT,ES213,2.24
2018,ES213,,,PT,ES213,1.22
2014,ES213,,,PT,ES213,0.88
2020,ES213,,,PT,ES213,1.96
2010,ES213,,,PT,ES213,0.94
2011,ES213,,,PT,ES213,1.06
2015,ES213,,,PT,ES213,0.99
2011,ES212,,,PT,ES212,0.85
2010,ES212,,,PT,ES212,0.8
2019,ES212,,,PT,ES212,2.23
2017,ES212,,,PT,ES212,1.36
2018,ES212,,,PT,ES212,1.54
2014,ES212,,,PT,ES212,1.02
2020,ES212,,,PT,ES212,2.32
2013,ES212,,,PT,ES212,0.95
2021,ES212,,,PT,ES212,2.83
2012,ES212,,,PT,ES212,0.87
2015,ES212,,,PT,ES212,1.14
2016,ES212,,,PT,ES212,1.22
